InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Jack Kibble,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,265
FALSE,FALSE,Mickey Keliher,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,266
FALSE,FALSE,Bill Leinhauser,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,268
FALSE,FALSE,Jack Little,1,12,2,3,0,0,0,0,2,0.25,0.25,0,0,0,0,0,3,0,1912,269
FALSE,FALSE,Ed Irwin,1,3,0,2,0,2,0,0,0,0.666666666666667,2,0,0,0,0,0,6,0,1912,271
FALSE,FALSE,Bill Hunter,1,55,6,9,2,0,0,2,0,0.163636363636364,0.2,0,0,0,0,0,11,0,1912,272
FALSE,FALSE,Willie Hogan,2,822,86,194,28,10,3,100,35,0.236009732360097,0.305352798053528,0,0,0,0,0,251,0,1912,274
FALSE,FALSE,Eddie Hohnhorst,2,117,13,31,4,1,0,8,8,0.264957264957265,0.316239316239316,0,0,0,0,0,37,0,1912,275
FALSE,FALSE,Bill Jones,2,53,6,12,2,1,0,5,1,0.226415094339623,0.30188679245283,0,0,0,0,0,16,0,1912,277
FALSE,FALSE,Jim Galloway,1,54,4,10,2,0,0,4,2,0.185185185185185,0.222222222222222,0,0,0,0,0,12,0,1912,278
FALSE,FALSE,Gus Fisher,2,213,21,54,6,3,0,12,6,0.253521126760563,0.309859154929577,0,0,0,0,0,66,0,1912,280
FALSE,FALSE,Howard Fahey,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,281
FALSE,FALSE,Arthur Hauger,1,18,0,1,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0,0,0,0,0,1,0,1912,283
FALSE,FALSE,Bob Higgins,3,35,1,5,0,0,0,2,1,0.142857142857143,0.142857142857143,0,0,0,0,0,5,0,1912,284
FALSE,FALSE,Ed Hallinan,2,255,24,54,5,1,0,15,7,0.211764705882353,0.23921568627451,0,0,0,0,0,61,0,1912,286
FALSE,FALSE,Stan Gray,1,20,4,5,0,1,0,2,0,0.25,0.35,0,0,0,0,0,7,0,1912,287
FALSE,FALSE,Fred Walden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,289
FALSE,FALSE,Hap Ward,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,290
FALSE,FALSE,Homer Thompson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,292
FALSE,FALSE,Gene Steinbrenner,1,9,0,2,1,0,0,1,0,0.222222222222222,0.333333333333333,0,0,0,0,0,3,0,1912,293
FALSE,FALSE,Jim Stephens,6,1252,95,276,30,21,3,97,14,0.220447284345048,0.285143769968051,0,0,0,0,0,357,0,1912,295
FALSE,FALSE,Tom Tennant,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,296
FALSE,FALSE,Charlie Snell,1,19,0,4,1,0,0,0,0,0.210526315789474,0.263157894736842,0,0,0,0,0,5,0,1912,298
FALSE,FALSE,Harry Spratt,2,243,28,60,7,6,5,28,3,0.246913580246914,0.386831275720165,0,0,0,0,0,94,0,1912,299
FALSE,FALSE,Klondike Smith,1,27,0,5,1,0,0,0,1,0.185185185185185,0.222222222222222,0,0,0,0,0,6,0,1912,301
FALSE,FALSE,Art Schwind,1,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,1912,302
FALSE,FALSE,Roy Moran,1,13,1,2,0,0,0,0,3,0.153846153846154,0.153846153846154,0,0,0,0,0,2,0,1912,304
FALSE,FALSE,Charley Moore,1,9,2,2,0,1,0,2,0,0.222222222222222,0.444444444444444,0,0,0,0,0,4,0,1912,305
FALSE,FALSE,John Mercer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,307
FALSE,FALSE,Charlie Miller,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,308
FALSE,FALSE,Ovid Nicholson,1,11,2,5,0,0,0,3,0,0.454545454545455,0.454545454545455,0,0,0,0,0,5,0,1912,310
FALSE,FALSE,Hub Northen,3,584,76,159,29,8,3,63,14,0.272260273972603,0.36472602739726,0,0,0,0,0,213,0,1912,311
FALSE,FALSE,Pat Maloney,1,79,9,17,1,0,0,4,3,0.215189873417722,0.227848101265823,0,0,0,0,0,18,0,1912,313
FALSE,FALSE,George Mangus,1,25,2,5,3,0,0,3,0,0.2,0.32,0,0,0,0,0,8,0,1912,314
FALSE,FALSE,Jim McGarr,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,316
FALSE,FALSE,Red McDermott,1,15,2,4,1,0,0,0,1,0.266666666666667,0.333333333333333,0,0,0,0,0,5,0,1912,317
FALSE,FALSE,Vincent Maney,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,319
FALSE,FALSE,Ray Rolling,1,15,0,3,0,0,0,0,0,0.2,0.2,0,0,0,0,0,3,0,1912,320
FALSE,FALSE,Hank Perry,1,36,3,6,1,0,0,0,0,0.166666666666667,0.194444444444444,0,0,0,0,0,7,0,1912,322
FALSE,FALSE,Bill Otis,1,17,1,1,0,0,0,2,0,0.0588235294117647,0.0588235294117647,0,0,0,0,0,1,0,1912,323
FALSE,FALSE,Steve Partenheimer,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,325
FALSE,FALSE,Monte Pfeffer,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,326
FALSE,FALSE,Al Platte,1,18,1,2,1,0,0,0,0,0.111111111111111,0.166666666666667,0,0,0,0,0,3,0,1913,328
FALSE,FALSE,Buddy Ryan,2,571,79,161,18,10,1,63,21,0.281961471103327,0.353765323992995,0,0,0,0,0,202,0,1913,329
FALSE,FALSE,Moose McCormick,5,1247,165,356,62,26,6,133,30,0.285485164394547,0.391339214113873,0,0,0,0,0,488,0,1913,331
FALSE,FALSE,Bill McAllester,1,85,3,13,4,0,0,6,2,0.152941176470588,0.2,0,0,0,0,0,17,0,1913,332
FALSE,FALSE,Bris Lord,8,2767,380,707,119,49,13,236,74,0.255511384170582,0.348030357788218,0,0,0,0,0,963,0,1913,334
FALSE,FALSE,Ray Mowe,1,9,0,1,0,0,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,1,0,1913,335
FALSE,FALSE,Ezra Midkiff,3,372,31,77,10,1,0,23,13,0.206989247311828,0.239247311827957,0,0,0,0,0,89,0,1913,337
FALSE,FALSE,John Merritt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,338
FALSE,FALSE,Walt Meinert,1,8,1,3,0,0,0,0,1,0.375,0.375,0,0,0,0,0,3,0,1913,340
FALSE,FALSE,Bill Morley,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,341
FALSE,FALSE,Biff Schaller,2,156,20,29,3,1,1,11,6,0.185897435897436,0.237179487179487,0,0,0,0,0,37,0,1913,343
FALSE,FALSE,Joe Smith,1,32,1,5,0,0,0,2,1,0.15625,0.15625,0,0,0,0,0,5,0,1913,344
FALSE,FALSE,Wally Snell,1,12,1,3,0,0,0,0,1,0.25,0.25,0,0,0,0,0,3,0,1913,346
FALSE,FALSE,Dutch Sterrett,2,265,30,67,4,7,1,35,9,0.252830188679245,0.332075471698113,0,0,0,0,0,88,0,1913,347
FALSE,FALSE,Bill Stumpf,2,158,13,37,1,0,0,11,5,0.234177215189873,0.240506329113924,0,0,0,0,0,38,0,1913,349
FALSE,FALSE,George Tomer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,350
FALSE,FALSE,Guy Tutwiler,2,79,7,16,2,1,0,10,2,0.20253164556962,0.253164556962025,0,0,0,0,0,20,0,1913,352
FALSE,FALSE,Jimmy Whelan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,353
FALSE,FALSE,Bob Williams,3,110,10,18,3,0,0,11,1,0.163636363636364,0.190909090909091,0,0,0,0,0,21,0,1913,355
FALSE,FALSE,Fred Graf,1,5,1,2,1,0,0,2,0,0.4,0.6,0,0,0,0,0,3,0,1913,356
FALSE,FALSE,Les Hennessy,1,22,2,3,0,0,0,0,2,0.136363636363636,0.136363636363636,0,0,0,0,0,3,0,1913,358
FALSE,FALSE,Harry Hanson,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,359
FALSE,FALSE,Joe Evers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,361
FALSE,FALSE,Joe Giebel,1,3,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,1,0,1913,362
FALSE,FALSE,Johnny Johnston,1,380,37,85,14,4,2,27,11,0.223684210526316,0.297368421052632,0,0,0,0,0,113,0,1913,364
FALSE,FALSE,Palmer Hildebrand,1,55,3,9,2,0,0,1,1,0.163636363636364,0.2,0,0,0,0,0,11,0,1913,365
FALSE,FALSE,Billy Kelly,4,224,32,65,5,4,1,20,9,0.290178571428571,0.361607142857143,0,0,0,0,0,81,0,1913,367
FALSE,FALSE,John Knight,8,2664,301,636,96,24,14,270,86,0.238738738738739,0.308558558558559,0,0,0,0,0,822,0,1913,368
FALSE,FALSE,Neal Ball,7,1613,163,404,56,17,4,151,92,0.250464972101674,0.313701177929324,0,0,0,0,0,506,0,1913,370
FALSE,FALSE,Mike Balenti,2,219,19,40,2,4,0,11,6,0.182648401826484,0.228310502283105,0,0,0,0,0,50,0,1913,371
FALSE,FALSE,Gil Britton,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,373
FALSE,FALSE,Joseph Burns,2,14,0,6,0,0,0,1,1,0.428571428571429,0.428571428571429,0,0,0,0,0,6,0,1913,374
FALSE,FALSE,Bill Calhoun,1,13,0,1,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,1,0,1913,376
FALSE,FALSE,Al Cabrera,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,377
FALSE,FALSE,John Dodge,2,418,38,90,9,8,4,48,13,0.215311004784689,0.303827751196172,0,0,0,0,0,127,0,1913,379
FALSE,FALSE,Eddie Edmonson,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,380
FALSE,FALSE,Josh Devore,7,1874,331,520,58,31,11,149,160,0.277481323372465,0.359124866595518,0,0,0,0,0,673,0,1914,382
FALSE,FALSE,Claud Derrick,5,326,35,79,6,4,1,33,13,0.242331288343558,0.294478527607362,0,0,0,0,0,96,0,1914,383
FALSE,FALSE,Bert Daniels,5,1903,295,486,76,40,5,130,159,0.255386232264845,0.345244351024698,0,0,0,0,0,657,0,1914,385
FALSE,FALSE,Cliff Daringer,1,160,12,42,2,1,0,16,9,0.2625,0.2875,0,0,0,0,0,46,0,1914,386
FALSE,FALSE,Biddy Dolan,1,103,13,23,4,2,1,15,5,0.223300970873786,0.330097087378641,0,0,0,0,0,34,0,1914,388
FALSE,FALSE,George Dunlop,2,20,3,4,1,0,0,0,0,0.2,0.25,0,0,0,0,0,5,0,1914,389
FALSE,FALSE,Les Channell,2,20,3,7,1,0,0,3,2,0.35,0.4,0,0,0,0,0,8,0,1914,391
FALSE,FALSE,Bob Coulson,4,692,76,163,28,12,1,67,43,0.235549132947977,0.315028901734104,0,0,0,0,0,218,0,1914,392
FALSE,FALSE,Frank Crossin,3,116,8,17,1,1,0,7,4,0.146551724137931,0.172413793103448,0,0,0,0,0,20,0,1914,394
FALSE,FALSE,Press Cruthers,2,27,1,6,1,1,0,0,0,0.222222222222222,0.333333333333333,0,0,0,0,0,9,0,1914,395
FALSE,FALSE,Bill Collins,4,773,91,173,11,10,3,54,42,0.223803363518758,0.275549805950841,0,0,0,0,0,213,0,1914,397
FALSE,FALSE,Wilson Collins,2,38,8,10,0,0,0,1,0,0.263157894736842,0.263157894736842,0,0,0,0,0,10,0,1914,398
FALSE,FALSE,Tom Burr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,400
FALSE,FALSE,Art Bues,2,46,3,10,1,1,0,4,1,0.217391304347826,0.282608695652174,0,0,0,0,0,13,0,1914,401
FALSE,FALSE,Delos Brown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,403
FALSE,FALSE,Tim Bowden,1,9,0,2,0,0,0,0,0,0.222222222222222,0.222222222222222,0,0,0,0,0,2,0,1914,404
FALSE,FALSE,Luther Bonin,2,77,6,14,4,1,0,4,3,0.181818181818182,0.25974025974026,0,0,0,0,0,20,0,1914,406
FALSE,FALSE,Everett Booe,2,352,43,77,10,4,0,22,14,0.21875,0.269886363636364,0,0,0,0,0,95,0,1914,407
FALSE,FALSE,Medric Boucher,1,17,2,5,1,1,0,2,0,0.294117647058824,0.470588235294118,0,0,0,0,0,8,0,1914,409
FALSE,FALSE,Joe Birmingham,9,2633,284,667,89,27,7,265,108,0.253323205469047,0.315609570831751,0,0,0,0,0,831,0,1914,410
FALSE,FALSE,Bruno Block,5,565,42,131,18,10,1,69,5,0.231858407079646,0.304424778761062,0,0,0,0,0,172,0,1914,412
FALSE,FALSE,Johnny Bates,9,3913,565,1087,167,73,25,417,187,0.277791975466394,0.376948632762586,0,0,0,0,0,1475,0,1914,413
FALSE,FALSE,Clarence Berger,1,13,2,1,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,1,0,1914,415
FALSE,FALSE,Joe Berger,2,371,38,71,9,3,2,23,7,0.191374663072776,0.247978436657682,0,0,0,0,0,92,0,1914,416
FALSE,FALSE,Fred Kommers,2,441,52,120,15,12,4,64,8,0.272108843537415,0.387755102040816,0,0,0,0,0,171,0,1914,418
FALSE,FALSE,Clarence Kraft,1,3,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,1,0,1914,419
FALSE,FALSE,Bill Kellogg,1,126,14,22,0,1,0,7,7,0.174603174603175,0.19047619047619,0,0,0,0,0,24,0,1914,421
FALSE,FALSE,Pat Kilhullen,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,422
FALSE,FALSE,Frank Lobert,1,30,3,6,0,1,0,2,0,0.2,0.266666666666667,0,0,0,0,0,8,0,1914,424
FALSE,FALSE,Jack Lelivelt,6,1154,114,347,43,22,2,126,46,0.300693240901213,0.381282495667244,0,0,0,0,0,440,0,1914,425
FALSE,FALSE,Harry LaRoss,1,48,7,11,1,0,0,5,4,0.229166666666667,0.25,0,0,0,0,0,12,0,1914,427
FALSE,FALSE,Hal Irelan,1,165,16,39,8,0,1,16,3,0.236363636363636,0.303030303030303,0,0,0,0,0,50,0,1914,428
FALSE,FALSE,Bill Holden,2,246,20,52,6,3,0,21,2,0.211382113821138,0.260162601626016,0,0,0,0,0,64,0,1914,430
FALSE,FALSE,Elmer Johnson,1,12,0,2,1,0,0,0,0,0.166666666666667,0.25,0,0,0,0,0,3,0,1914,431
FALSE,FALSE,Leo Kavanagh,1,11,0,3,0,0,0,1,0,0.272727272727273,0.272727272727273,0,0,0,0,0,3,0,1914,433
FALSE,FALSE,Jack Kading,2,26,5,7,2,1,0,4,0,0.269230769230769,0.423076923076923,0,0,0,0,0,11,0,1914,434
FALSE,FALSE,Al Kaiser,3,481,58,104,15,7,3,38,16,0.216216216216216,0.295218295218295,0,0,0,0,0,142,0,1914,436
FALSE,FALSE,Tinsley Ginn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,437
FALSE,FALSE,Pete Falsey,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,439
FALSE,FALSE,Frank Fletcher,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,440
FALSE,FALSE,Tiny Graham,1,61,5,14,1,0,0,3,1,0.229508196721311,0.245901639344262,0,0,0,0,0,15,0,1914,442
FALSE,FALSE,Dick Gossett,2,126,12,20,2,0,0,10,1,0.158730158730159,0.174603174603175,0,0,0,0,0,22,0,1914,443
FALSE,FALSE,Tom Wilson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,445
FALSE,FALSE,Harry Williams,2,260,27,50,8,3,2,29,9,0.192307692307692,0.269230769230769,0,0,0,0,0,70,0,1914,446
FALSE,FALSE,Polly Wolfe,2,29,0,6,0,0,0,0,1,0.206896551724138,0.206896551724138,0,0,0,0,0,6,0,1914,448
FALSE,FALSE,Dwight Wertz,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,449
FALSE,FALSE,Austin Walsh,1,121,14,29,6,1,1,10,0,0.239669421487603,0.330578512396694,0,0,0,0,0,40,0,1914,451
FALSE,FALSE,Fred Tyler,1,19,2,2,0,0,0,2,0,0.105263157894737,0.105263157894737,0,0,0,0,0,2,0,1914,452
TRUE,TRUE,Dave Winfield,22,11003,1669,3110,540,88,465,1833,223,0.282650186312824,0.474506952649277,12,0,0,7,0,5221,20,1995,5779
TRUE,TRUE,Andre Dawson,21,9927,1373,2774,503,98,438,1591,314,0.279439911352876,0.482220207514858,8,1,0,8,0,4787,20,1996,5842
TRUE,TRUE,Ozzie Smith,19,9396,1257,2460,402,69,28,793,580,0.261813537675607,0.328224776500639,15,0,0,13,0,3084,23,1996,5894
TRUE,TRUE,Eddie Murray,21,11336,1627,3255,560,35,504,1917,110,0.287138320395201,0.476093860268172,8,0,0,3,0,5397,9,1997,5941
TRUE,TRUE,Mark McGwire,16,6187,1167,1626,252,6,583,1414,12,0.262809115888153,0.588168740908356,12,0,0,1,0,3639,9,2001,6260
TRUE,TRUE,Tim Raines,23,8872,1571,2605,430,113,170,980,808,0.293620378719567,0.425045085662759,7,0,0,0,0,3771,4,2002,6403
TRUE,TRUE,Roberto Alomar,17,9073,1508,2724,504,80,210,1134,474,0.300231455968257,0.442852419265954,12,0,0,10,0,4018,21,2004,6527
TRUE,TRUE,Barry Larkin,19,7937,1329,2340,441,76,198,960,379,0.294821721053295,0.444374448784175,12,1,0,3,0,3527,24,2004,6539
TRUE,TRUE,Edgar Martinez,18,7213,1219,2247,514,15,309,1261,49,0.311520865104672,0.515458200471371,7,0,0,0,0,3718,10,2004,6577
TRUE,TRUE,Rafael Palmeiro,20,10472,1663,3020,585,38,569,1835,97,0.28838808250573,0.514514896867838,4,0,0,3,0,5388,8,2005,6643
TRUE,TRUE,Sammy Sosa,18,8813,1475,2408,379,45,609,1667,234,0.273232724384432,0.533756949960286,7,1,0,0,0,4704,16,2007,6836
TRUE,TRUE,Craig Biggio,20,10876,1844,3060,668,55,291,1175,414,0.281353438764252,0.433155571901434,7,0,0,4,0,4711,17,2007,6880
TRUE,TRUE,Frank Thomas,19,8199,1494,2468,495,12,521,1704,32,0.301012318575436,0.554945725088425,5,2,0,0,0,4550,10,2008,6956
TRUE,TRUE,Ken Griffey,22,9801,1662,2781,524,38,630,1836,184,0.283746556473829,0.537802265074992,13,1,0,10,0,5271,29,2010,7132
TRUE,TRUE,Ivan Rodriguez,21,9592,1354,2844,572,51,311,1332,127,0.296497080900751,0.464032527105922,14,1,0,13,0,4451,29,2011,7190
TRUE,TRUE,Chipper Jones,19,8984,1619,2726,549,38,468,1623,150,0.303428317008014,0.529274265360641,8,1,0,0,0,4755,6,2012,7312
TRUE,TRUE,Jim Thome,22,8422,1583,2328,451,26,612,1699,19,0.276418902873427,0.554143908810259,5,0,0,0,0,4667,6,2012,7342
TRUE,TRUE,Derek Jeter,20,11195,1923,3465,544,66,260,1311,358,0.309513175524788,0.439571237159446,14,0,0,5,0,4921,20,2014,7508
FALSE,FALSE,Ed Cermak,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,1
FALSE,FALSE,James Durham,1,15,3,1,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0,1,0,1902,2
FALSE,FALSE,Lou Schiappacasse,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1902,4
FALSE,FALSE,Harry Wood,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903,5
FALSE,FALSE,Gene Curtis,1,19,2,8,1,0,0,3,0,0.421052631578947,0.473684210526316,0,0,0,0,0,9,0,1903,7
FALSE,FALSE,Bert Daly,1,21,2,4,0,2,0,4,0,0.19047619047619,0.380952380952381,0,0,0,0,0,8,0,1903,8
FALSE,FALSE,Art Bader,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,10
FALSE,FALSE,Pat Hynes,2,257,23,60,7,3,0,15,3,0.233463035019455,0.284046692607004,0,0,0,0,0,73,0,1904,11
FALSE,FALSE,Tom Stankard,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,13
FALSE,FALSE,Andy Sullivan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,14
FALSE,FALSE,Charlie Loudenslager,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,16
FALSE,FALSE,Mike McCormack,1,347,28,64,5,4,0,27,22,0.184438040345821,0.221902017291066,0,0,0,0,0,77,0,1904,17
FALSE,FALSE,Dutch Rudolph,2,4,0,1,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1,0,1904,19
FALSE,FALSE,Art McGovern,1,44,1,5,1,0,0,1,0,0.113636363636364,0.136363636363636,0,0,0,0,0,6,0,1905,20
FALSE,FALSE,Gerry Shea,1,6,0,2,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,2,0,1905,22
FALSE,FALSE,Jim Wallace,1,29,3,6,1,0,0,3,2,0.206896551724138,0.241379310344828,0,0,0,0,0,7,0,1905,23
FALSE,FALSE,Emil Leber,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,25
FALSE,FALSE,Charlie Fallon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,26
FALSE,FALSE,Joe Cassidy,2,1157,130,264,28,23,2,76,40,0.228176318063959,0.297320656871219,0,0,0,0,0,344,0,1905,28
FALSE,FALSE,Phil Cooney,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,29
FALSE,FALSE,Harry Armbruster,1,265,40,63,6,3,2,24,13,0.237735849056604,0.305660377358491,0,0,0,0,0,81,0,1906,31
FALSE,FALSE,Jack Cameron,1,61,3,11,0,0,0,4,0,0.180327868852459,0.180327868852459,0,0,0,0,0,11,0,1906,32
FALSE,FALSE,Maury Uhler,1,56,12,12,2,0,0,3,4,0.214285714285714,0.25,0,0,0,0,0,14,0,1914,454
FALSE,FALSE,Carl Vandagrift,1,136,25,34,4,0,0,9,7,0.25,0.279411764705882,0,0,0,0,0,38,0,1914,455
FALSE,FALSE,Tuffy Stewart,2,9,1,1,1,0,0,2,1,0.111111111111111,0.222222222222222,0,0,0,0,0,2,0,1914,457
FALSE,FALSE,Bill Swanson,1,20,0,4,2,0,0,0,0,0.2,0.3,0,0,0,0,0,6,0,1914,458
FALSE,FALSE,Buck Sweeney,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,460
FALSE,FALSE,Walter Tappan,1,39,1,8,1,0,1,3,1,0.205128205128205,0.307692307692308,0,0,0,0,0,12,0,1914,461
FALSE,FALSE,Wally Smith,3,510,56,117,15,11,2,53,12,0.229411764705882,0.313725490196078,0,0,0,0,0,160,0,1914,463
FALSE,FALSE,Jim Stanley,1,98,13,19,3,0,0,4,2,0.193877551020408,0.224489795918367,0,0,0,0,0,22,0,1914,464
FALSE,FALSE,Dutch Schirick,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1914,466
FALSE,FALSE,Ralph Shafer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,467
FALSE,FALSE,Frank Mills,1,8,0,1,0,0,0,0,0,0.125,0.125,0,0,0,0,0,1,0,1914,469
FALSE,FALSE,John Misse,1,306,28,60,8,1,0,22,3,0.196078431372549,0.228758169934641,0,0,0,0,0,70,0,1914,470
FALSE,FALSE,Bobby Messenger,4,157,29,27,1,3,0,4,10,0.171974522292994,0.21656050955414,0,0,0,0,0,34,0,1914,472
FALSE,FALSE,Ed Mensor,3,244,43,54,6,3,1,8,14,0.221311475409836,0.282786885245902,0,0,0,0,0,69,0,1914,473
FALSE,FALSE,Doc Miller,5,1717,184,507,96,15,12,235,64,0.295282469423413,0.389633080955154,0,0,0,0,0,669,0,1914,475
FALSE,FALSE,Ken Nash,2,74,6,18,3,1,0,6,0,0.243243243243243,0.310810810810811,0,0,0,0,0,23,0,1914,476
FALSE,FALSE,Frank Madden,1,2,0,1,0,0,0,1,0,0.5,0.5,0,0,0,0,0,1,0,1914,478
FALSE,FALSE,Earle Mack,3,16,0,2,0,1,0,1,1,0.125,0.25,0,0,0,0,0,4,0,1914,479
FALSE,FALSE,Billy Martin,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,481
FALSE,FALSE,Jack Martin,2,608,66,144,13,4,0,43,20,0.236842105263158,0.271381578947368,0,0,0,0,0,165,0,1914,482
FALSE,FALSE,Ralph Mattis,1,85,14,21,4,1,0,8,2,0.247058823529412,0.317647058823529,0,0,0,0,0,27,0,1914,484
FALSE,FALSE,Charlie Meara,1,7,2,2,0,0,0,1,0,0.285714285714286,0.285714285714286,0,0,0,0,0,2,0,1914,485
FALSE,FALSE,Jay Rogers,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,487
FALSE,FALSE,Frank Rooney,1,35,1,7,0,1,1,8,2,0.2,0.342857142857143,0,0,0,0,0,12,0,1914,488
FALSE,FALSE,Ben Rochefort,1,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,1914,490
FALSE,FALSE,Branch Rickey,4,343,38,82,8,6,3,39,8,0.239067055393586,0.323615160349854,0,0,0,0,0,111,0,1914,491
FALSE,FALSE,Bill Reynolds,2,10,0,2,0,0,0,0,0,0.2,0.2,0,0,0,0,0,2,0,1914,493
FALSE,FALSE,Sandy Piez,1,8,9,3,0,1,0,3,4,0.375,0.625,0,0,0,0,0,5,0,1914,494
FALSE,FALSE,Irv Porter,1,4,1,1,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1,0,1914,496
FALSE,FALSE,John Potts,1,102,14,27,4,0,1,9,7,0.264705882352941,0.333333333333333,0,0,0,0,0,34,0,1914,497
FALSE,FALSE,Larry Pezold,1,71,4,16,0,1,0,5,2,0.225352112676056,0.253521126760563,0,0,0,0,0,18,0,1914,499
FALSE,FALSE,Billy Orr,2,91,9,17,2,2,0,8,2,0.186813186813187,0.252747252747253,0,0,0,0,0,23,0,1914,500
FALSE,FALSE,George O'Brien,1,9,1,2,0,0,0,0,0,0.222222222222222,0.222222222222222,0,0,0,0,0,2,0,1915,502
FALSE,FALSE,Pat Parker,1,6,0,1,0,0,0,1,0,0.166666666666667,0.166666666666667,0,0,0,0,0,1,0,1915,503
FALSE,FALSE,Art Phelan,5,1258,150,297,38,25,8,131,50,0.236089030206677,0.325119236883943,0,0,0,0,0,409,0,1915,505
FALSE,FALSE,George Perring,5,1764,198,438,75,34,9,183,34,0.248299319727891,0.344671201814059,0,0,0,0,0,608,0,1915,506
FALSE,FALSE,Cy Rheam,2,283,25,57,5,3,1,25,10,0.201413427561837,0.250883392226148,0,0,0,0,0,71,0,1915,508
