FALSE,FALSE,Fred Haney,7,1977,338,544,66,21,8,228,51,.275,.342,0,0,0,0,0,676,0,1929,haneyfr01,163,5529,4744
FALSE,FALSE,Hub Collins,7,2779,653,790,127,38,11,319,335,.284,.369,0,0,0,0,0,1026,0,1892,collihu01,165,5529,4744
FALSE,FALSE,Jim Fogarty,7,2880,508,709,110,55,20,320,325,.246,.343,0,0,0,0,0,989,0,1890,fogarji01,166,5529,4744
FALSE,FALSE,Jack Leary,5,536,55,123,11,9,4,4,0,.229,.306,0,0,0,0,0,164,0,1884,learyja01,167,5529,4744
FALSE,FALSE,Myril Hoag,13,3147,384,854,141,33,28,401,59,.271,.364,1,0,0,0,0,1145,0,1945,hoagmy01,169,5529,4744
FALSE,FALSE,Mark Ellis,12,5117,690,1343,257,25,105,550,82,.262,.384,0,0,0,0,0,1965,0,2014,ellisma01,170,5529,4744
FALSE,FALSE,Tom Carey,9,2394,405,646,77,14,5,270,27,.270,.320,0,0,0,0,0,766,0,1879,careyto01,171,5529,4744
FALSE,FALSE,Jimmy Cooney,3,1302,221,315,35,14,4,118,77,.242,.300,0,0,0,0,0,390,0,1892,cooneji01,173,5529,4744
FALSE,FALSE,Emil Brown,10,2249,296,581,112,12,59,326,52,.258,.398,0,0,0,0,0,894,0,2009,brownem01,174,5529,4744
FALSE,FALSE,Tony Longmire,3,256,32,73,18,0,3,37,3,.285,.391,0,0,0,0,0,100,0,1995,longmto01,175,5529,4744
FALSE,FALSE,Dave Gallagher,9,2081,273,564,100,10,17,190,20,.271,.353,0,0,0,0,0,735,0,1995,gallada01,177,5529,4744
FALSE,FALSE,Walt Kuhn,3,268,25,55,9,0,0,15,8,.205,.239,0,0,0,0,0,64,0,1914,kuhnwa01,178,5529,4744
FALSE,FALSE,Jody Gerut,6,1804,246,472,107,13,59,226,30,.262,.433,0,0,0,0,0,782,0,2010,gerutjo01,179,5529,4744
FALSE,FALSE,Joe Mulvey,12,4063,598,1059,157,71,28,532,147,.261,.355,0,0,0,0,0,1442,0,1895,mulvejo01,181,5529,4744
FALSE,FALSE,George Scharein,4,1317,126,316,53,6,2,119,28,.240,.294,0,0,0,0,0,387,0,1940,scharge01,182,5529,4744
FALSE,FALSE,Bengie Molina,13,4812,457,1317,217,6,144,711,3,.274,.411,0,0,0,2,0,1978,2,2010,molinbe01,183,5529,4744
FALSE,FALSE,Adam Comorosky,10,2787,404,795,134,51,28,417,57,.285,.400,0,0,0,0,0,1115,0,1935,comorad01,185,5529,4744
FALSE,FALSE,Dan Sullivan,5,786,86,183,24,10,0,33,0,.233,.289,0,0,0,0,0,227,0,1886,sullida01,186,5529,4744
FALSE,FALSE,Henry Rodriguez,11,3031,389,784,176,9,160,523,10,.259,.481,1,0,0,0,0,1458,0,2002,rodrihe02,187,5529,4744
FALSE,FALSE,Ron Gardenhire,5,710,57,165,27,3,4,49,13,.232,.296,0,0,0,0,0,210,0,1985,gardero01,189,5529,4744
FALSE,FALSE,Gary Sutherland,13,3104,308,754,109,10,24,239,11,.243,.308,0,0,0,0,0,955,0,1978,suthega01,190,5529,4744
FALSE,FALSE,Bubber Jonnard,6,235,26,54,7,1,0,20,0,.230,.268,0,0,0,0,0,63,0,1935,jonnabu01,191,5529,4744
FALSE,FALSE,Eddie Fusselback,4,462,75,124,19,3,1,3,0,.268,.329,0,0,0,0,0,152,0,1888,fusseed01,193,5529,4744
FALSE,FALSE,Ray Powell,9,3324,467,890,117,67,35,276,51,.268,.375,0,0,0,0,0,1246,0,1924,powelra01,194,5529,4744
FALSE,FALSE,Wes Helms,13,2711,280,694,151,14,75,374,3,.256,.405,0,0,0,0,0,1098,0,2011,helmswe01,195,5529,4744
FALSE,FALSE,Alf Anderson,3,390,56,93,11,3,1,17,6,.238,.290,0,0,0,0,0,113,0,1946,anderal01,197,5529,4744
FALSE,FALSE,Chris Duncan,5,1147,164,295,55,5,55,175,4,.257,.458,0,0,0,0,0,525,0,2009,duncach01,198,5529,4744
FALSE,FALSE,John Cahill,3,936,93,192,24,12,1,58,50,.205,.260,0,0,0,0,0,243,0,1887,cahiljo01,199,5529,4744
FALSE,FALSE,Leo Burke,7,301,33,72,7,2,9,45,0,.239,.365,0,0,0,0,0,110,0,1965,burkele02,201,5529,4744
