InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,B,B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,LastYearPlayed,ID
FALSE,FALSE,Cuckoo Christensen,2,514,66,162,2,3,0,57,12,0.315175097276265,0.383268482490272,0,0,0,0,0,225,1927,1456
FALSE,FALSE,John Churry,4,18,1,5,2,3,0,1,0,0.277777777777778,0.333333333333333,0,0,0,0,0,7,1927,1457
FALSE,FALSE,Chuck Corgan,2,104,7,23,2,3,0,1,0,0.221153846153846,0.259615384615385,0,0,0,0,0,30,1927,1459
FALSE,FALSE,Mose Eggert,1,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1927,1460
FALSE,FALSE,Bernie DeViveiros,2,23,4,5,2,3,0,2,1,0.217391304347826,0.260869565217391,0,0,0,0,0,7,1927,1462
FALSE,FALSE,Al DeVormer,5,477,50,123,2,3,2,57,7,0.257861635220126,0.333333333333333,0,0,0,0,0,186,1927,1463
FALSE,FALSE,Ike Danning,1,6,0,3,2,3,0,1,0,0.5,0.5,0,0,0,0,0,3,1928,1465
FALSE,FALSE,Red Dorman,1,77,12,28,2,3,0,11,1,0.363636363636364,0.441558441558442,0,0,0,0,0,40,1928,1466
FALSE,FALSE,Jimmy Cooney,7,1575,181,413,2,3,2,150,30,0.262222222222222,0.326984126984127,0,0,0,0,0,597,1928,1468
FALSE,FALSE,George Blackerby,1,83,8,21,2,3,0,12,2,0.253012048192771,0.253012048192771,0,0,0,0,0,21,1928,1471
FALSE,FALSE,Eddie Brown,7,2902,341,878,2,3,16,407,29,0.302549965541006,0.400413507925569,0,0,0,0,0,1381,1928,1472
FALSE,FALSE,Pelham Ballenger,1,9,0,1,2,3,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,1,1928,1474
FALSE,FALSE,Clyde Barnhart,9,2673,404,788,2,3,27,436,35,0.294799850355406,0.416011971567527,0,0,0,0,0,1321,1928,1475
FALSE,FALSE,Eddie Kenna,1,118,14,35,2,3,1,20,1,0.296610169491525,0.389830508474576,0,0,0,0,0,53,1928,1477
FALSE,FALSE,Fred Hofmann,9,1000,98,247,2,3,7,93,6,0.247,0.339,0,0,0,0,0,406,1928,1478
FALSE,FALSE,Ray Jacobs,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1928,1480
FALSE,FALSE,Art Jahn,2,349,45,97,2,3,1,55,2,0.277936962750716,0.375358166189112,0,0,0,0,0,155,1928,1481
FALSE,FALSE,Bill Kelly,2,84,6,15,2,3,0,5,0,0.178571428571429,0.226190476190476,0,0,0,0,0,22,1928,1483
FALSE,FALSE,Charlie Fitzberger,1,7,0,2,2,3,0,0,0,0.285714285714286,0.285714285714286,0,0,0,0,0,2,1928,1484
FALSE,FALSE,Ray Foley,1,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1928,1486
FALSE,FALSE,George Gerken,2,129,17,29,2,3,0,11,3,0.224806201550388,0.310077519379845,0,0,0,0,0,49,1928,1487
FALSE,FALSE,Mike Gazella,4,352,51,85,2,3,0,32,8,0.241477272727273,0.303977272727273,0,0,0,0,0,125,1928,1489
FALSE,FALSE,Chick Galloway,10,3583,391,946,2,3,17,407,79,0.264024560424226,0.341892269048284,0,0,0,0,0,1424,1928,1490
FALSE,FALSE,Bill Haeffner,3,180,8,35,2,3,0,14,1,0.194444444444444,0.227777777777778,0,0,0,0,0,46,1928,1492
FALSE,FALSE,Mack Hillis,2,37,7,9,2,3,1,7,1,0.243243243243243,0.540540540540541,0,0,0,0,0,26,1928,1493
FALSE,FALSE,Joe Harris,10,3035,461,963,2,3,47,517,36,0.317298187808896,0.472158154859967,0,0,0,0,0,1745,1928,1495
FALSE,FALSE,Jack White,2,7,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1928,1496
FALSE,FALSE,Frank Wilson,4,488,46,120,2,3,1,38,8,0.245901639344262,0.307377049180328,0,0,0,0,0,174,1928,1498
FALSE,FALSE,Howie Williamson,1,9,0,2,2,3,0,0,0,0.222222222222222,0.222222222222222,0,0,0,0,0,2,1928,1499
FALSE,FALSE,Earl Williams,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1928,1501
FALSE,FALSE,Al Wingo,6,1326,224,409,2,3,9,191,23,0.308446455505279,0.423076923076923,0,0,0,0,0,676,1928,1502
FALSE,FALSE,Elmer Yoter,4,96,5,24,2,3,0,12,0,0.25,0.3125,0,0,0,0,0,34,1928,1504
FALSE,FALSE,Arlie Tarbert,2,86,6,16,2,3,0,7,1,0.186046511627907,0.209302325581395,0,0,0,0,0,20,1928,1505
FALSE,FALSE,Carl Sumner,1,29,6,8,2,3,0,3,0,0.275862068965517,0.379310344827586,0,0,0,0,0,13,1928,1507
FALSE,FALSE,Specs Toporcer,8,1566,223,437,2,3,9,151,22,0.279054916985951,0.372924648786718,0,0,0,0,0,691,1928,1508
FALSE,FALSE,Overton Tremper,2,91,5,20,2,3,0,5,0,0.21978021978022,0.263736263736264,0,0,0,0,0,27,1928,1510
FALSE,FALSE,Luke Urban,2,128,11,35,2,3,0,12,1,0.2734375,0.3125,0,0,0,0,0,45,1928,1511
FALSE,FALSE,Pete Scott,3,522,95,158,2,3,8,88,5,0.302681992337165,0.450191570881226,0,0,0,0,0,290,1928,1513
FALSE,FALSE,Jigger Statz,8,2585,376,737,2,3,17,215,77,0.285106382978723,0.372920696324952,0,0,0,0,0,1126,1928,1516
FALSE,FALSE,Al Nixon,9,1345,180,372,2,3,7,118,19,0.276579925650558,0.356133828996283,0,0,0,0,0,559,1928,1517
FALSE,FALSE,Freddie Moncewicz,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1928,1519
FALSE,FALSE,Billy Mullen,5,50,5,11,2,3,0,2,1,0.22,0.24,0,0,0,0,0,13,1928,1520
FALSE,FALSE,Les Mann,16,4716,677,1332,2,3,44,503,129,0.282442748091603,0.398430873621713,0,0,0,0,0,2232,1928,1522
FALSE,FALSE,Harvey MacDonald,1,16,0,4,2,3,0,2,0,0.25,0.25,0,0,0,0,0,4,1928,1523
FALSE,FALSE,Art Reinholz,1,3,0,1,2,3,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,1,1928,1525
FALSE,FALSE,Ollie Sax,1,17,4,3,2,3,0,0,0,0.176470588235294,0.176470588235294,0,0,0,0,0,3,1928,1526
FALSE,TRUE,Steve O'Neill,17,4795,448,1259,2,3,13,537,30,0.262565172054223,0.336600625651721,0,0,0,0,0,1909,1928,1528
FALSE,FALSE,Jay Partridge,2,645,90,167,2,3,7,52,11,0.258914728682171,0.33953488372093,0,0,0,0,0,250,1928,1529
FALSE,FALSE,Joe Price,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1928,1531
FALSE,FALSE,Pid Purdy,4,499,74,146,2,3,2,59,3,0.292585170340681,0.392785571142285,0,0,0,0,0,231,1929,1532
FALSE,FALSE,Ben Paschal,8,787,143,243,2,3,24,138,24,0.308767471410419,0.487928843710292,0,0,0,0,0,466,1929,1534
FALSE,FALSE,Henry Peploski,1,10,1,2,2,3,0,1,0,0.2,0.2,0,0,0,0,0,2,1929,1535
FALSE,FALSE,Ossie Orwoll,2,221,34,65,2,3,0,28,3,0.294117647058824,0.389140271493213,0,0,0,0,0,104,1929,1537
FALSE,FALSE,Jack Ryan,1,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1929,1538
FALSE,FALSE,Buck Redfern,2,307,22,67,2,3,0,38,9,0.218241042345277,0.257328990228013,0,0,0,0,0,88,1929,1540
FALSE,FALSE,Hugh McMullen,4,108,6,19,2,3,0,6,1,0.175925925925926,0.203703703703704,0,0,0,0,0,25,1929,1541
FALSE,FALSE,Cloy Mattox,1,6,0,1,2,3,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,1,1929,1543
FALSE,FALSE,Terry Lyons,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1929,1544
FALSE,TRUE,Johnny Mostil,10,3507,618,1054,2,3,23,376,176,0.300541773595666,0.426575420587397,0,0,0,0,0,1810,1929,1546
FALSE,FALSE,Rudy Miller,1,4,1,1,2,3,0,1,0,0.25,0.25,0,0,0,0,0,1,1929,1547
FALSE,FALSE,Jerry Standaert,3,132,14,42,2,3,0,18,0,0.318181818181818,0.424242424242424,0,0,0,0,0,68,1929,1549
FALSE,FALSE,Jack Smith,15,4532,783,1301,2,3,40,382,228,0.287069726390115,0.385039717563989,0,0,0,0,0,2038,1929,1550
FALSE,FALSE,Karl Swanson,2,65,2,9,2,3,0,6,3,0.138461538461538,0.153846153846154,0,0,0,0,0,11,1929,1552
FALSE,FALSE,Jim Stroner,1,8,0,3,2,3,0,0,0,0.375,0.5,0,0,0,0,0,5,1929,1553
FALSE,FALSE,Jackie Tavener,6,2131,254,543,2,3,13,243,46,0.254809948381042,0.364148287189113,0,0,0,0,0,930,1929,1555
FALSE,FALSE,Billy Zitzmann,6,1004,197,268,2,3,3,89,42,0.266932270916335,0.335657370517928,0,0,0,0,0,389,1929,1556
FALSE,FALSE,Bill Windle,2,2,1,1,2,3,0,0,0,0.5,1,0,0,0,0,0,3,1929,1558
FALSE,FALSE,Larry Woodall,10,1317,161,353,2,3,1,161,16,0.268033409263478,0.332574031890661,0,0,0,0,0,506,1929,1559
FALSE,FALSE,Phil Voyles,1,68,9,16,2,3,0,14,0,0.235294117647059,0.294117647058824,0,0,0,0,0,22,1929,1561
FALSE,FALSE,Julie Wera,2,54,8,15,2,3,1,10,0,0.277777777777778,0.388888888888889,0,0,0,0,0,25,1929,1562
FALSE,FALSE,Al Weston,1,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1929,1564
FALSE,FALSE,George Harper,11,3398,505,1030,2,3,91,528,58,0.303119482048264,0.455267804590936,0,0,0,0,0,1839,1929,1565
FALSE,FALSE,Fred Haney,7,1977,338,544,2,3,8,228,51,0.275164390490642,0.341932220536166,0,0,0,0,0,771,1929,1567
FALSE,FALSE,Wally Gerber,15,5099,558,1309,2,3,7,476,43,0.256717003333987,0.312610315748186,0,0,0,0,0,1819,1929,1568
FALSE,FALSE,Grant Gillis,3,196,26,48,2,3,0,23,0,0.244897959183673,0.326530612244898,0,0,0,0,0,78,1929,1570
FALSE,FALSE,Charlie Gooch,1,57,6,16,2,3,0,5,0,0.280701754385965,0.350877192982456,0,0,0,0,0,23,1929,1571
FALSE,FALSE,Dan Jessee,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1929,1573
FALSE,FALSE,Cobe Jones,2,65,6,17,2,3,0,4,1,0.261538461538462,0.369230769230769,0,0,0,0,0,30,1929,1574
FALSE,FALSE,Dutch Hoffman,1,337,27,87,2,3,3,37,6,0.258160237388724,0.362017804154303,0,0,0,0,0,146,1929,1576
FALSE,FALSE,Doc Land,1,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1929,1577
FALSE,FALSE,Walt Lerian,2,512,56,126,2,3,8,51,0,0.24609375,0.365234375,0,0,0,0,0,228,1929,1579
FALSE,FALSE,Bob Linton,1,18,0,2,2,3,0,1,0,0.111111111111111,0.111111111111111,0,0,0,0,0,2,1929,1580
FALSE,FALSE,Red Barron,1,21,3,4,2,3,0,1,2,0.19047619047619,0.238095238095238,0,0,0,0,0,6,1929,1582
FALSE,FALSE,Tom Angley,1,16,1,4,2,3,0,6,0,0.25,0.3125,0,0,0,0,0,6,1929,1583
FALSE,FALSE,George Burns,16,6573,901,2018,2,3,72,951,154,0.307013540240377,0.429332116233075,0,1,0,0,0,3410,1929,1585
FALSE,FALSE,Lena Blackburne,8,1807,173,387,2,3,4,139,54,0.214167127836193,0.267847260653016,0,0,0,0,0,550,1929,1586
FALSE,FALSE,Otis Brannan,2,534,72,133,2,3,11,74,3,0.249063670411985,0.357677902621723,0,0,0,0,0,224,1929,1588
FALSE,FALSE,Andy Cohen,3,886,108,249,2,3,14,114,6,0.281038374717833,0.391647855530474,0,0,0,0,0,407,1929,1589
FALSE,FALSE,Jim Cronin,1,56,7,13,2,3,0,4,0,0.232142857142857,0.303571428571429,0,0,0,0,0,20,1929,1591
FALSE,FALSE,Len Dondero,1,31,2,6,2,3,1,8,0,0.193548387096774,0.290322580645161,0,0,0,0,0,10,1929,1592
FALSE,FALSE,Leo Dixon,4,427,40,88,2,3,1,41,4,0.206088992974239,0.271662763466042,0,0,0,0,0,139,1929,1594
FALSE,FALSE,Hank DeBerry,11,1850,170,494,2,3,11,234,13,0.267027027027027,0.345945945945946,0,0,0,0,0,748,1930,1595
FALSE,FALSE,Cedric Durst,7,1103,146,269,2,3,15,122,7,0.243880326382593,0.350861287398005,0,0,0,0,0,458,1930,1597
FALSE,FALSE,Charlie Engle,3,235,41,59,2,3,0,15,1,0.251063829787234,0.302127659574468,0,0,0,0,0,82,1930,1598
FALSE,FALSE,Stu Clarke,2,187,22,51,2,3,2,23,3,0.272727272727273,0.417112299465241,0,0,0,0,0,93,1930,1601
FALSE,FALSE,Red Badgro,2,382,57,98,2,3,2,45,4,0.256544502617801,0.366492146596859,0,0,0,0,0,175,1930,1603
FALSE,FALSE,Chick Autry,6,277,21,68,2,3,2,33,0,0.245487364620939,0.350180505415162,0,0,0,0,0,119,1930,1604
FALSE,FALSE,Red Barnes,4,836,152,225,2,3,8,97,12,0.269138755980861,0.404306220095694,0,0,0,0,0,411,1930,1606
FALSE,FALSE,Carl Lind,4,981,131,267,2,3,1,74,9,0.27217125382263,0.339449541284404,0,0,0,0,0,392,1930,1607
FALSE,FALSE,Joe Klinger,2,13,0,5,2,3,0,1,0,0.384615384615385,0.384615384615385,0,0,0,0,0,5,1930,1609
FALSE,FALSE,Tom Hughes,1,59,8,22,2,3,0,5,0,0.372881355932203,0.508474576271186,0,0,0,0,0,35,1930,1610
FALSE,FALSE,Bill Karlon,1,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1930,1612
FALSE,FALSE,Jim Keesey,2,17,3,5,2,3,0,3,0,0.294117647058824,0.352941176470588,0,0,0,0,0,7,1930,1613
FALSE,FALSE,Ira Flagstead,13,4139,644,1202,2,3,40,450,71,0.290408311186277,0.406861560763469,0,0,0,0,0,2036,1930,1615
FALSE,FALSE,Ray Gardner,2,269,35,68,2,3,1,25,10,0.252788104089219,0.28996282527881,0,0,0,0,0,84,1930,1616
FALSE,FALSE,Jim Galvin,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1930,1618
FALSE,FALSE,Sammy Hale,10,2915,422,880,2,3,30,392,41,0.30188679245283,0.423670668953688,0,0,0,0,0,1476,1930,1619
FALSE,FALSE,Joe Hassler,3,46,9,11,2,3,0,4,0,0.239130434782609,0.282608695652174,0,0,0,0,0,15,1930,1621
FALSE,TRUE,Bubbles Hargrave,12,2533,314,786,2,3,29,376,29,0.310303987366759,0.451638373470193,0,0,0,0,0,1386,1930,1622
FALSE,FALSE,Spence Harris,4,377,53,94,2,3,3,46,10,0.249336870026525,0.328912466843501,0,0,0,0,0,145,1930,1624
FALSE,FALSE,Jimmy Welsh,6,2684,387,778,2,3,35,288,37,0.289865871833085,0.411326378539493,0,0,0,0,0,1313,1930,1625
FALSE,FALSE,Curt Walker,12,4858,718,1475,2,3,64,688,96,0.303622890078221,0.439687114038699,0,0,0,0,0,2552,1930,1627
FALSE,FALSE,Johnny Watson,1,12,1,3,2,3,0,3,0,0.25,0.416666666666667,0,0,0,0,0,7,1930,1628
FALSE,FALSE,Yats Wuestling,2,217,18,41,2,3,0,19,1,0.188940092165899,0.225806451612903,0,0,0,0,0,55,1930,1630
FALSE,FALSE,Homer Summa,10,3001,414,905,2,3,18,361,44,0.30156614461846,0.397534155281573,0,0,0,0,0,1411,1930,1631
FALSE,FALSE,Chick Tolson,5,275,23,78,2,3,4,45,1,0.283636363636364,0.392727272727273,0,0,0,0,0,129,1930,1633
FALSE,FALSE,Monk Sherlock,1,299,51,97,2,3,0,38,0,0.324414715719064,0.397993311036789,0,0,0,0,0,139,1930,1634
FALSE,FALSE,Ernie Smith,1,79,5,19,2,3,0,3,2,0.240506329113924,0.278481012658228,0,0,0,0,0,25,1930,1637
FALSE,FALSE,Charlie Small,1,18,1,3,2,3,0,0,1,0.166666666666667,0.222222222222222,0,0,0,0,0,5,1930,1639
FALSE,FALSE,Jim Spotts,1,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1930,1640
FALSE,TRUE,Bob Meusel,11,5475,826,1693,2,3,156,1068,142,0.309223744292237,0.49662100456621,0,0,0,0,0,3338,1930,1642
FALSE,FALSE,Alex Metzler,6,1968,290,561,2,3,9,207,46,0.285060975609756,0.383638211382114,0,0,0,0,0,890,1930,1643
FALSE,FALSE,Harry Riconda,6,765,83,189,2,3,4,70,13,0.247058823529412,0.349019607843137,0,0,0,0,0,326,1930,1645
FALSE,FALSE,Gene Robertson,9,2200,311,615,2,3,20,249,29,0.279545454545455,0.373181818181818,0,0,0,0,0,964,1930,1646
FALSE,FALSE,Harry Rosenberg,1,5,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1930,1648
FALSE,FALSE,Gene Rye,1,39,3,7,2,3,0,1,0,0.179487179487179,0.179487179487179,0,0,0,0,0,7,1931,1649
FALSE,FALSE,Johnny Scalzi,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1931,1651
FALSE,FALSE,Bobby Reeves,6,1598,203,402,2,3,8,135,21,0.251564455569462,0.328535669586984,0,0,0,0,0,610,1931,1652
FALSE,FALSE,Frank O'Rourke,14,4069,547,1032,2,3,15,430,100,0.253624969279921,0.333497173752765,0,0,0,0,0,1610,1931,1654
FALSE,FALSE,Joe Palmisano,1,44,5,10,2,3,0,4,0,0.227272727272727,0.272727272727273,0,0,0,0,0,14,1931,1655
FALSE,FALSE,Jimmy Moore,2,232,32,59,2,3,4,35,1,0.254310344827586,0.357758620689655,0,0,0,0,0,98,1931,1657
FALSE,FALSE,Johnny Neun,6,945,171,273,2,3,2,85,41,0.288888888888889,0.375661375661376,0,0,0,0,0,416,1931,1658
FALSE,FALSE,Ollie Marquardt,1,39,4,7,2,3,0,2,0,0.179487179487179,0.205128205128205,0,0,0,0,0,9,1931,1660
FALSE,FALSE,Pete McClanahan,1,4,2,2,2,3,0,0,0,0.5,0.5,0,0,0,0,0,2,1931,1661
FALSE,FALSE,Bill McWilliams,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1931,1663
FALSE,FALSE,Bill Steinecke,1,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1931,1664
FALSE,FALSE,Bobby Stevens,1,35,3,12,2,3,0,4,0,0.342857142857143,0.342857142857143,0,0,0,0,0,12,1931,1666
FALSE,FALSE,John Smith,1,15,2,2,2,3,0,1,1,0.133333333333333,0.133333333333333,0,0,0,0,0,2,1931,1667
FALSE,FALSE,Frank Sigafoos,3,134,14,27,2,3,0,13,0,0.201492537313433,0.223880597014925,0,0,0,0,0,33,1931,1669
FALSE,FALSE,Earl Sheely,9,4471,572,1340,2,3,48,747,33,0.29970923730709,0.398568552896444,0,0,0,0,0,2101,1931,1670
FALSE,FALSE,Phil Todt,8,3415,372,880,2,3,57,453,29,0.257686676427526,0.395314787701318,0,0,0,0,0,1648,1931,1672
FALSE,FALSE,Bill Sweeney,3,1050,127,300,2,3,5,107,22,0.285714285714286,0.37047619047619,0,0,0,0,0,460,1931,1673
FALSE,FALSE,Lena Styles,5,176,14,44,2,3,0,16,1,0.25,0.3125,0,0,0,0,0,64,1931,1675
FALSE,FALSE,Russ Young,1,34,2,4,2,3,1,2,0,0.117647058823529,0.205882352941176,0,0,0,0,0,8,1931,1676
FALSE,FALSE,Butch Henline,11,2101,258,611,2,3,40,268,18,0.290813898143741,0.413612565445026,0,0,0,0,0,1026,1931,1678
FALSE,FALSE,Johnny Grabowski,7,816,84,206,2,3,3,86,1,0.252450980392157,0.313725490196078,0,0,0,0,0,292,1931,1679
FALSE,FALSE,Jonah Goldman,3,389,33,87,2,3,1,49,4,0.223650385604113,0.282776349614396,0,0,0,0,0,131,1931,1681
FALSE,FALSE,Ray Fitzgerald,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1931,1682
FALSE,FALSE,Bill Hunnefield,6,1664,230,452,2,3,9,144,67,0.271634615384615,0.34375,0,0,0,0,0,665,1931,1684
FALSE,FALSE,Fred Koster,1,151,21,34,2,3,0,8,4,0.225165562913907,0.264900662251656,0,0,0,0,0,44,1931,1685
FALSE,FALSE,Joe Benes,1,12,1,2,2,3,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,2,1931,1687
FALSE,FALSE,Fred Bennett,2,97,6,27,2,3,1,7,0,0.278350515463918,0.371134020618557,0,0,0,0,0,43,1931,1688
FALSE,FALSE,Buzz Arlett,1,418,65,131,2,3,18,72,3,0.313397129186603,0.538277511961722,0,0,0,0,0,276,1931,1690
FALSE,FALSE,Jimmy Adair,1,76,9,21,2,3,0,3,1,0.276315789473684,0.342105263157895,0,0,0,0,0,30,1931,1691
FALSE,FALSE,Al Bool,3,308,35,73,2,3,7,53,0,0.237012987012987,0.373376623376623,0,0,0,0,0,139,1931,1693
FALSE,FALSE,Footsie Blair,3,890,138,243,2,3,10,96,11,0.273033707865169,0.396629213483146,0,0,0,0,0,427,1931,1694
FALSE,FALSE,Gene Connell,1,12,1,3,2,3,0,0,0,0.25,0.25,0,0,0,0,0,3,1931,1696
FALSE,FALSE,Nick Cullop,5,490,49,122,2,3,11,67,1,0.248979591836735,0.424489795918367,0,0,0,0,0,260,1931,1697
FALSE,FALSE,Pat Creeden,1,8,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1931,1699
FALSE,FALSE,Ike Eichrodt,4,516,51,121,2,3,0,51,3,0.234496124031008,0.319767441860465,0,0,0,0,0,204,1931,1700
FALSE,FALSE,Bill Dreesen,1,180,38,40,2,3,1,10,1,0.222222222222222,0.338888888888889,0,0,0,0,0,76,1931,1702
FALSE,FALSE,George Detore,2,68,3,17,2,3,0,9,0,0.25,0.352941176470588,0,0,0,0,0,31,1931,1703
FALSE,FALSE,Bruce Connatser,2,109,13,28,2,3,0,8,1,0.256880733944954,0.330275229357798,0,0,0,0,0,43,1932,1705
FALSE,FALSE,Ed Connolly,4,371,13,66,2,3,0,31,0,0.177897574123989,0.22911051212938,0,0,0,0,0,100,1932,1706
FALSE,TRUE,Ray Blades,10,2415,467,726,2,3,50,340,33,0.300621118012422,0.460041407867495,0,0,0,0,0,1345,1932,1708
FALSE,FALSE,Larry Bettencourt,3,395,61,102,2,3,8,53,7,0.258227848101266,0.39746835443038,0,0,0,0,0,190,1932,1709
FALSE,FALSE,Rube Bressler,19,3881,544,1170,2,3,32,586,47,0.301468693635661,0.413295542385983,0,0,0,0,0,1887,1932,1711
FALSE,FALSE,Bruce Caldwell,2,38,4,7,2,3,0,5,1,0.184210526315789,0.263157894736842,0,0,0,0,0,12,1932,1712
FALSE,FALSE,Casper Asbjornson,4,221,19,52,2,3,1,27,0,0.235294117647059,0.30316742081448,0,0,0,0,0,79,1932,1714
FALSE,FALSE,Hal Anderson,1,32,4,8,2,3,0,2,0,0.25,0.25,0,0,0,0,0,8,1932,1715
FALSE,FALSE,Vince Barton,2,373,64,87,2,3,16,65,1,0.233243967828418,0.415549597855228,0,0,0,0,0,187,1932,1717
FALSE,FALSE,Dave Barbee,2,374,44,92,2,3,6,60,1,0.245989304812834,0.393048128342246,0,0,0,0,0,183,1932,1718
FALSE,FALSE,George Knothe,1,12,2,1,2,3,0,0,0,0.0833333333333333,0.166666666666667,0,0,0,0,0,3,1932,1720
FALSE,FALSE,Wes Kingdon,1,34,10,11,2,3,0,3,0,0.323529411764706,0.470588235294118,0,0,0,0,0,20,1932,1721
FALSE,TRUE,Freddy Leach,10,3733,543,1147,2,3,72,509,32,0.307259576747924,0.446021966246986,0,0,0,0,0,1986,1932,1723
FALSE,FALSE,Bill Lawrence,1,46,10,10,2,3,0,3,0,0.217391304347826,0.239130434782609,0,0,0,0,0,12,1932,1724
FALSE,FALSE,Wattie Holm,7,1493,207,410,2,3,6,174,11,0.274614869390489,0.370395177494977,0,0,0,0,0,658,1932,1726
FALSE,FALSE,John Jones,2,10,0,2,2,3,0,1,0,0.2,0.2,0,0,0,0,0,2,1932,1727
FALSE,FALSE,Tom Jenkins,6,459,42,119,2,3,3,44,1,0.259259259259259,0.335511982570806,0,0,0,0,0,177,1932,1729
FALSE,FALSE,Showboat Fisher,4,340,62,114,2,3,8,71,6,0.335294117647059,0.502941176470588,0,0,0,0,0,206,1932,1730
FALSE,FALSE,Wally Gilbert,5,2317,301,624,2,3,7,214,21,0.269313767803194,0.341389728096677,0,0,0,0,0,927,1932,1732
FALSE,FALSE,Ed Grimes,2,125,16,31,2,3,0,18,1,0.248,0.304,0,0,0,0,0,42,1932,1733
FALSE,FALSE,Marv Gudat,2,104,15,26,2,3,1,15,0,0.25,0.336538461538462,0,0,0,0,0,41,1932,1735
FALSE,FALSE,Johnnie Heving,8,985,103,261,2,3,1,90,4,0.26497461928934,0.32994923857868,0,0,0,0,0,375,1932,1736
FALSE,FALSE,Mickey Heath,2,160,16,34,2,3,0,18,0,0.2125,0.25625,0,0,0,0,0,45,1932,1738
FALSE,FALSE,Cliff Heathcote,15,4443,643,1222,2,3,42,448,191,0.275039387801035,0.374521719558857,0,0,0,0,0,1967,1932,1739
FALSE,FALSE,Doug Taitt,4,824,81,217,2,3,4,95,13,0.263349514563107,0.368932038834951,0,0,0,0,0,367,1932,1741
FALSE,FALSE,Harry Taylor,1,8,1,1,2,3,0,0,0,0.125,0.125,0,0,0,0,0,1,1932,1742
FALSE,FALSE,Al Van Camp,3,444,44,116,2,3,0,41,4,0.261261261261261,0.333333333333333,0,0,0,0,0,174,1932,1744
FALSE,FALSE,Johnny Schulte,5,374,59,98,2,3,14,64,1,0.262032085561497,0.435828877005348,0,0,0,0,0,196,1932,1745
FALSE,FALSE,Art Shires,4,986,118,287,2,3,11,119,8,0.291075050709939,0.394523326572008,0,0,0,0,0,457,1932,1747
FALSE,FALSE,Mel Simons,2,194,24,52,2,3,0,12,1,0.268041237113402,0.314432989690722,0,0,0,0,0,70,1932,1748
FALSE,FALSE,Jim McLaughlin,1,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1932,1750
FALSE,FALSE,Art McLarney,1,23,2,3,2,3,0,3,0,0.130434782608696,0.173913043478261,0,0,0,0,0,5,1932,1751
FALSE,FALSE,Howard Maple,1,41,6,10,2,3,0,7,0,0.24390243902439,0.292682926829268,0,0,0,0,0,13,1932,1753
FALSE,FALSE,Danny Musser,1,2,0,1,2,3,0,0,0,0.5,0.5,0,0,0,0,0,1,1932,1754
FALSE,FALSE,Ed Montague,4,615,105,161,2,3,2,69,7,0.261788617886179,0.323577235772358,0,0,0,0,0,226,1932,1756
FALSE,FALSE,Otis Miller,4,837,95,229,2,3,0,91,3,0.273596176821983,0.33452807646356,0,0,0,0,0,325,1932,1757
FALSE,FALSE,Hank Patterson,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1932,1759
FALSE,FALSE,Al Reiss,1,5,0,1,2,3,0,1,0,0.2,0.2,0,0,0,0,0,1,1932,1760
FALSE,FALSE,Jimmie Reese,3,742,123,206,2,3,8,70,7,0.277628032345013,0.373315363881402,0,0,0,0,0,328,1932,1762
FALSE,FALSE,Lance Richbourg,8,2619,378,806,2,3,13,247,65,0.307751050019091,0.400152730049637,0,0,0,0,0,1213,1932,1763
